,X Data,Y
0,0.0,5.6273945082892425
1,0.0004259850905218317,5.077903310368196
2,0.0008519701810436634,5.953472478829432
3,0.0012779552715654952,5.2621969425012
4,0.0017039403620873268,4.394474296785225
5,0.0021299254526091584,5.0848509143513825
6,0.0025559105431309905,6.5773580546284744
7,0.002981895633652822,6.240428524508135
8,0.0034078807241746537,4.4488300514019
9,0.0038338658146964853,3.7049765920079016
10,0.004259850905218317,7.4660039356462224
11,0.0046858359957401485,6.282821680184314
12,0.005111821086261981,5.957144322683593
13,0.005537806176783813,2.449807513633042
14,0.005963791267305644,6.0261497388186305
15,0.006389776357827476,5.042513191001202
16,0.006815761448349307,5.273396260842978
17,0.007241746538871139,6.758737751580892
18,0.007667731629392971,4.500898160012305
19,0.008093716719914802,5.598266413266476
20,0.008519701810436634,5.697812612116783
21,0.008945686900958465,7.15405202667653
22,0.009371671991480297,6.59847196297253
23,0.009797657082002129,5.638231465161436
24,0.010223642172523962,3.576822932630617
25,0.010649627263045794,3.8596547242362247
26,0.011075612353567625,3.672111591727033
27,0.011501597444089457,4.453223597533376
28,0.011927582534611288,4.66369655736308
29,0.01235356762513312,5.1108510998953935
30,0.012779552715654952,4.268531078909993
31,0.013205537806176783,4.4443866585043645
32,0.013631522896698615,6.058867414542354
33,0.014057507987220446,3.392760928322246
34,0.014483493077742278,5.5002163861551905
35,0.01490947816826411,4.252542695822736
36,0.015335463258785941,5.917180835625546
37,0.015761448349307774,6.715996784829193
38,0.016187433439829604,4.643732756575455
39,0.016613418530351438,6.017183172403256
40,0.017039403620873268,5.173544218719408
41,0.0174653887113951,4.5444012993419935
42,0.01789137380191693,5.6776691582193575
43,0.018317358892438764,5.300676399275551
44,0.018743343982960594,5.116602321733326
45,0.019169329073482427,4.746925264328251
46,0.019595314164004257,4.957465101158726
47,0.02002129925452609,4.240329591732094
48,0.020447284345047924,5.616981700247495
49,0.020873269435569754,6.501890234377843
50,0.021299254526091587,4.366702227434711
51,0.021725239616613417,6.070569923356569
52,0.02215122470713525,7.471250529688044
53,0.02257720979765708,4.827350200724526
54,0.023003194888178913,4.877371488861387
55,0.023429179978700743,6.255072525626748
56,0.023855165069222577,5.3321913745150065
57,0.024281150159744407,4.205580934282406
58,0.02470713525026624,5.370298692077017
59,0.02513312034078807,6.778860975557292
60,0.025559105431309903,6.4003064301958155
61,0.025985090521831733,7.063756540448708
62,0.026411075612353566,2.9791703291936655
63,0.026837060702875396,4.146108701881381
64,0.02726304579339723,5.4764711874393335
65,0.027689030883919063,5.484732200618015
66,0.028115015974440893,6.321482993420656
67,0.028541001064962726,4.6046114035684464
68,0.028966986155484556,6.1707102912405745
69,0.02939297124600639,4.176351821696487
70,0.02981895633652822,5.4346148586242755
71,0.030244941427050052,5.960920248866154
72,0.030670926517571882,3.589050967043648
73,0.031096911608093716,6.234783981831502
74,0.03152289669861555,4.457789609216468
75,0.03194888178913738,3.236406274204379
76,0.03237486687965921,5.401183987900954
77,0.03280085197018104,3.794869602052638
78,0.033226837060702875,4.853729768342873
79,0.033652822151224705,6.437978572425932
80,0.034078807241746535,6.03817482873421
81,0.03450479233226837,5.855396975926441
82,0.0349307774227902,5.290729675959983
83,0.03535676251331203,4.899177542609248
84,0.03578274760383386,5.1990932895364175
85,0.0362087326943557,5.5744459153462484
86,0.03663471778487753,5.666953704482828
87,0.03706070287539936,5.140810086052277
88,0.03748668796592119,7.667118205840184
89,0.037912673056443025,5.89459898076748
90,0.038338658146964855,4.352759802918282
91,0.038764643237486685,5.577774701057768
92,0.039190628328008514,3.3628347843260347
93,0.03961661341853035,3.7713213651958073
94,0.04004259850905218,6.118093158981072
95,0.04046858359957401,5.784051846603457
96,0.04089456869009585,4.761976086093205
97,0.04132055378061768,5.381375588573274
98,0.04174653887113951,5.9129512727027125
99,0.04217252396166134,3.9202809608647264
100,0.042598509052183174,4.7034654966950935
101,0.043024494142705004,5.473979537964683
102,0.043450479233226834,3.5224037874921352
103,0.043876464323748664,4.092036884758892
104,0.0443024494142705,2.151309252471391
105,0.04472843450479233,3.431869884668363
106,0.04515441959531416,4.668206613740158
107,0.04558040468583599,5.716594797102641
108,0.04600638977635783,5.622029997325593
109,0.04643237486687966,4.5230000570966
110,0.04685835995740149,3.466001837092821
111,0.04728434504792332,6.750657507853139
112,0.04771033013844515,5.604179267458435
113,0.04813631522896698,5.448964377346061
114,0.04856230031948881,5.260161589038352
115,0.04898828541001065,4.4715618901587675
116,0.04941427050053248,5.531553072100047
117,0.04984025559105431,4.097706026952679
118,0.05026624068157614,4.361077552668821
119,0.050692225772097976,3.6356029312612645
120,0.051118210862619806,5.3987599261964005
121,0.051544195953141636,7.018118972423896
122,0.051970181043663466,5.180280480644386
123,0.0523961661341853,3.9885190050858346
124,0.05282215122470713,4.319318469881843
125,0.05324813631522896,4.046426344080644
126,0.05367412140575079,5.352145149413804
127,0.05410010649627263,6.0228609252034975
128,0.05452609158679446,6.01740158930042
129,0.05495207667731629,4.083167247935591
130,0.055378061767838126,4.236579090881037
131,0.055804046858359956,4.207778041474566
132,0.056230031948881785,3.9615872067096793
133,0.056656017039403615,5.585504697121415
134,0.05708200212992545,3.067919903748111
135,0.05750798722044728,4.745879238578501
136,0.05793397231096911,5.752004254599472
137,0.05835995740149094,4.777246228402301
138,0.05878594249201278,4.535518122540234
139,0.05921192758253461,4.557196220036758
140,0.05963791267305644,5.704297391170817
141,0.06006389776357827,4.440484901345899
142,0.060489882854100105,4.975518242612528
143,0.060915867944621935,5.272822204136221
144,0.061341853035143765,5.092073040538047
145,0.0617678381256656,5.163324041626604
146,0.06219382321618743,5.3987634765315
147,0.06261980830670927,6.58583575589421
148,0.0630457933972311,4.5461662318888125
149,0.06347177848775293,4.1176511827626
150,0.06389776357827476,3.0316645405077964
151,0.06432374866879659,5.325805108108343
152,0.06474973375931842,5.087658146195763
153,0.06517571884984025,5.470698934655037
154,0.06560170394036208,5.466693500508471
155,0.06602768903088392,5.414385500232717
156,0.06645367412140575,5.380037838308212
157,0.06687965921192758,4.786660588678503
158,0.06730564430244941,5.232742923425468
159,0.06773162939297124,6.22739878543069
160,0.06815761448349307,6.217845373975594
161,0.0685835995740149,4.0373258538082055
162,0.06900958466453674,4.9770250587623455
163,0.06943556975505857,5.3164673218368
164,0.0698615548455804,3.8215876389161534
165,0.07028753993610223,5.533178357131737
166,0.07071352502662406,4.0746002531325365
167,0.0711395101171459,3.1661874213190364
168,0.07156549520766772,5.942349885795872
169,0.07199148029818955,4.268410703644476
170,0.0724174653887114,5.715064314569266
171,0.07284345047923323,5.0678901753634795
172,0.07326943556975506,5.623977677858742
173,0.07369542066027689,5.655820632667814
174,0.07412140575079872,6.271985477200239
175,0.07454739084132055,3.9945082264016074
176,0.07497337593184238,6.265019520153831
177,0.07539936102236422,6.043535168379661
178,0.07582534611288605,5.9041902939174955
179,0.07625133120340788,5.709302342792742
180,0.07667731629392971,5.315150696372087
181,0.07710330138445154,4.4309207615457655
182,0.07752928647497337,5.800598314143176
183,0.0779552715654952,5.769569103872747
184,0.07838125665601703,6.4320337808575285
185,0.07880724174653887,6.316352779738337
186,0.0792332268370607,5.699016876040696
187,0.07965921192758253,4.732066170809671
188,0.08008519701810436,4.204910973733559
189,0.08051118210862619,5.13996268339771
190,0.08093716719914802,4.378279121078373
191,0.08136315228966985,4.502685049061493
192,0.0817891373801917,3.6792568453315546
193,0.08221512247071353,5.7636196602758485
194,0.08264110756123536,5.222367704827572
195,0.08306709265175719,4.791486081702463
196,0.08349307774227901,7.567844791718217
197,0.08391906283280084,4.392929751091784
198,0.08434504792332267,4.430118940840549
199,0.0847710330138445,6.434763248358341
200,0.08519701810436635,4.971901980599106
201,0.08562300319488818,4.928330315587995
202,0.08604898828541001,3.993522127683301
203,0.08647497337593184,4.7364129690481365
204,0.08690095846645367,5.827043434466869
205,0.0873269435569755,6.2077613550603985
206,0.08775292864749733,4.2727659218743685
207,0.08817891373801916,4.517721232909614
208,0.088604898828541,3.79591070587855
209,0.08903088391906283,6.9335327420411605
210,0.08945686900958466,3.256514399831543
211,0.08988285410010649,5.705345284070404
212,0.09030883919062832,3.6270924875736528
213,0.09073482428115015,4.004548964319056
214,0.09116080937167198,5.430336895689703
215,0.09158679446219382,4.2729090125179585
216,0.09201277955271565,4.095284081197457
217,0.09243876464323748,6.699424275170754
218,0.09286474973375931,4.783897363074786
219,0.09329073482428114,5.423051613674972
220,0.09371671991480297,5.383550649446435
221,0.0941427050053248,5.973968646873395
222,0.09456869009584663,4.0919266338741345
223,0.09499467518636848,6.019249002312399
224,0.0954206602768903,4.850795272902418
225,0.09584664536741214,5.423776900844119
226,0.09627263045793397,5.844567144645162
227,0.0966986155484558,4.635616242192968
228,0.09712460063897763,7.225397840252228
229,0.09755058572949946,4.958816339111958
230,0.0979765708200213,3.8523490224975303
231,0.09840255591054313,6.415779560387486
232,0.09882854100106496,4.553056370639842
233,0.09925452609158679,5.218154330142891
234,0.09968051118210862,3.096827779042686
235,0.10010649627263045,4.179588570351181
236,0.10053248136315228,5.419367030800742
237,0.10095846645367411,4.482832651449982
238,0.10138445154419595,5.0972310770899165
239,0.10181043663471778,6.6000636265960315
240,0.10223642172523961,4.118771378211999
241,0.10266240681576144,4.874445001084149
242,0.10308839190628327,6.097943396145029
243,0.1035143769968051,6.9783483879564026
244,0.10394036208732693,7.716106800717371
245,0.10436634717784878,6.122761520139795
246,0.1047923322683706,3.8703939304956956
247,0.10521831735889244,4.760766315386625
248,0.10564430244941427,4.680876091515166
249,0.1060702875399361,4.081445897486417
250,0.10649627263045792,5.958884103729031
251,0.10692225772097975,3.925177348320008
252,0.10734824281150158,5.475597903980878
253,0.10777422790202343,3.2706391196665683
254,0.10820021299254526,4.840530048806533
255,0.10862619808306709,6.263343375293702
256,0.10905218317358892,5.779709880633413
257,0.10947816826411075,5.432518527361713
258,0.10990415335463258,6.096864847227532
259,0.11033013844515441,4.512098381252473
260,0.11075612353567625,7.857818554741614
261,0.11118210862619808,3.5934595750271545
262,0.11160809371671991,4.865039800235983
263,0.11203407880724174,2.955912257146294
264,0.11246006389776357,5.458731827733803
265,0.1128860489882854,6.134688598146459
266,0.11331203407880723,6.6859391766191765
267,0.11373801916932906,6.968737608184315
268,0.1141640042598509,5.285996142462278
269,0.11458998935037273,5.170118802884214
270,0.11501597444089456,4.882341739201357
271,0.1154419595314164,4.363075169124079
272,0.11586794462193822,2.4390817123933157
273,0.11629392971246005,5.589099103396541
274,0.11671991480298188,2.5971094640811203
275,0.11714589989350373,5.207640654432177
276,0.11757188498402556,3.6936622526589047
277,0.11799787007454739,4.821890142953897
278,0.11842385516506922,5.217474508032336
279,0.11884984025559105,6.107502094208087
280,0.11927582534611288,4.14626685716784
281,0.1197018104366347,6.0622660062509794
282,0.12012779552715654,4.600047158685519
283,0.12055378061767838,3.805888098532093
284,0.12097976570820021,4.637523890100335
285,0.12140575079872204,5.27004776472427
286,0.12183173588924387,4.909457969376724
287,0.1222577209797657,5.418566648406989
288,0.12268370607028753,5.556387561165823
289,0.12310969116080936,4.764169623825785
290,0.1235356762513312,5.5656872373538135
291,0.12396166134185303,7.036191667127811
292,0.12438764643237486,5.886135043799573
293,0.12481363152289669,3.696847589671168
294,0.12523961661341854,3.839528212930783
295,0.12566560170394037,4.851305764324956
296,0.1260915867944622,6.01344889950868
297,0.12651757188498403,5.666039407538545
298,0.12694355697550586,3.1173748037649665
299,0.12736954206602769,4.645477561584912
300,0.12779552715654952,4.103201058283226
301,0.12822151224707135,5.503290087914408
302,0.12864749733759318,5.134332290355227
303,0.129073482428115,4.650841162308103
304,0.12949946751863683,5.534672649721959
305,0.12992545260915866,6.144712923251407
306,0.1303514376996805,5.483684698154367
307,0.13077742279020232,6.855385535983017
308,0.13120340788072415,4.402571995299863
309,0.131629392971246,3.511399574100766
310,0.13205537806176784,4.659961416786628
311,0.13248136315228967,3.3228048812063844
312,0.1329073482428115,5.321280316612643
313,0.13333333333333333,5.04124779660959
314,0.13375931842385516,4.88123815226483
315,0.134185303514377,5.472893909622125
316,0.13461128860489882,4.9759802313586645
317,0.13503727369542065,5.477839564042425
318,0.13546325878594248,4.086366076871901
319,0.1358892438764643,5.760303364510963
320,0.13631522896698614,6.424629844604592
321,0.13674121405750797,5.549064144477197
322,0.1371671991480298,6.162066731324122
323,0.13759318423855163,5.042575317949971
324,0.1380191693290735,5.304635682584832
325,0.13844515441959532,4.592542676903879
326,0.13887113951011715,3.1311758637367904
327,0.13929712460063898,4.50297381506231
328,0.1397231096911608,6.261840181985775
329,0.14014909478168264,6.602928292781952
330,0.14057507987220447,4.993785345222641
